LINK-DIR,DATE-TIME,EPOCH-5MIN,LENGTH,FREEFLOW,MEAN,STDDEV,MIN,MAX,CONFIDENCE
799468412F,2013-09-09 10:35,127,423,35.7,40.6,21.5,12,59,20
799468412F,2013-09-09 10:50,130,423,35.7,53,0,53,53,10
799468412F,2013-09-09 10:55,131,423,35.7,52,0,52,52,10
799468412F,2013-09-16 08:20,100,423,35.7,45.5,0.7,45,46,30
799468412F,2013-09-16 08:30,102,423,35.7,51,11.3,43,59,20
799468412F,2013-09-16 08:35,103,423,35.7,47,12.7,38,56,20
799468412F,2013-09-16 08:55,107,423,35.7,40,11.5,19,55,40
799468412F,2013-09-16 09:20,112,423,35.7,30,7.1,25,35,30
799468412F,2013-09-16 09:45,117,423,35.7,53,0,53,53,30
799468412F,2013-09-16 09:50,118,423,35.7,46.5,2.1,45,48,30
799468412F,2013-09-16 10:00,120,423,35.7,31.5,2.1,30,33,30
799468412F,2013-09-16 10:05,121,423,35.7,31.5,20.8,4,49,20
799468412F,2013-09-16 10:10,122,423,35.7,36,17,24,48,20
799468412F,2013-09-16 10:25,125,423,35.7,20,0,20,20,10
799468412F,2013-09-16 10:50,130,423,35.7,12,0,12,12,10
799468412F,2013-09-23 08:00,96,423,35.7,25,26.9,6,44,20
799468412F,2013-09-23 08:05,97,423,35.7,35.8,10,24,48,40
799468412F,2013-09-23 08:15,99,423,35.7,46,0,46,46,10
799468412F,2013-09-23 08:20,100,423,35.7,49.2,21.1,21,70,20
799468412F,2013-09-23 08:50,106,423,35.7,67,0,67,67,10
799468412F,2013-09-23 08:55,107,423,35.7,52,21.2,37,67,20
799468412F,2013-09-23 09:05,109,423,35.7,47,0,47,47,10
799468412F,2013-09-23 09:40,116,423,35.7,56,0,56,56,10
799468412F,2013-09-23 09:55,119,423,35.7,35,14.1,25,45,20
799468412F,2013-09-23 10:00,120,423,35.7,28.3,15.3,15,45,20
799468412F,2013-09-23 10:05,121,423,35.7,12,0,12,12,10
799468412F,2013-09-23 10:10,122,423,35.7,61,0,61,61,10
799468412F,2013-09-23 10:20,124,423,35.7,46.5,3.5,44,49,30
799468412F,2013-09-23 10:50,130,423,35.7,47,0,47,47,10
799468412F,2013-09-30 08:00,96,423,35.7,41,8.2,32,48,30
799468412F,2013-09-30 08:10,98,423,35.7,31,19.8,17,45,20
799468412F,2013-09-30 08:15,99,423,35.7,48,2.8,46,50,30
799468412F,2013-09-30 08:35,103,423,35.7,42,3.6,38,45,30
799468412F,2013-09-30 09:10,110,423,35.7,42,2.8,40,44,30
799468412F,2013-09-30 09:30,114,423,35.7,42.5,10.6,35,50,20
799468412F,2013-09-30 09:55,119,423,35.7,33.8,25.8,6,62,20
799468412F,2013-10-07 08:30,102,423,35.7,23,16,9,46,30
799468412F,2013-10-07 09:05,109,423,35.7,84,32.5,61,107,20
799468412F,2013-10-07 09:15,111,423,35.7,43,0,43,43,10
799468412F,2013-10-07 09:40,116,423,35.7,43.5,6.4,39,48,30
799468412F,2013-10-07 09:45,117,423,35.7,1,0,1,1,10
799468412F,2013-10-07 09:50,118,423,35.7,46,0,46,46,10
799468412F,2013-10-07 10:25,125,423,35.7,48,0,48,48,10
799468412F,2013-10-14 08:10,98,423,35.7,24,0,24,24,10
799468412F,2013-10-14 08:20,100,423,35.7,44.5,9.2,38,51,30
799468412F,2013-10-14 08:35,103,423,35.7,51,0,51,51,10
799468412F,2013-10-14 09:55,119,423,35.7,39.5,24.7,22,57,20
799468412F,2013-10-14 10:20,124,423,35.7,43,0,43,43,10
799468412F,2013-10-14 10:25,125,423,35.7,29,14.1,19,39,20
799468412F,2013-10-14 10:35,127,423,35.7,25.5,21.9,10,41,20
799468412F,2013-10-14 10:45,129,423,35.7,30,9.9,23,37,30
799468412F,2013-10-21 08:10,98,423,35.7,43,0,43,43,10
799468412F,2013-10-21 08:15,99,423,35.7,1.3,0.6,1,2,30
799468412F,2013-10-21 08:20,100,423,35.7,28.5,38.9,1,56,20
799468412F,2013-10-21 08:25,101,423,35.7,33.6,21.5,2,67,30
799468412F,2013-10-21 08:35,103,423,35.7,43,1.4,42,44,30
799468412F,2013-10-21 09:00,108,423,35.7,35,0,35,35,10
799468412F,2013-10-21 09:05,109,423,35.7,25.5,10.6,18,33,20
799468412F,2013-10-21 09:30,114,423,35.7,35,16.6,12,51,30
799468412F,2013-10-21 09:50,118,423,35.7,26,19.8,12,40,20
799468412F,2013-10-21 10:00,120,423,35.7,48,0,48,48,10
799468412F,2013-10-21 10:05,121,423,35.7,25,0,25,25,10
799468412F,2013-10-28 08:00,96,423,35.7,60,0,60,60,10
799468412F,2013-10-28 08:20,100,423,35.7,50,11.3,42,58,20
799468412F,2013-10-28 08:45,105,423,35.7,35,0,35,35,10
799468412F,2013-10-28 09:05,109,423,35.7,22,0,22,22,10
799468412F,2013-10-28 09:15,111,423,35.7,45.6,19.1,12,65,30
799468412F,2013-10-28 09:20,112,423,35.7,40,1.4,39,41,30
799468412F,2013-10-28 09:35,115,423,35.7,35,25.5,17,53,20
799468412F,2013-10-28 10:15,123,423,35.7,43.8,16.3,16,57,30
799468412F,2013-10-28 10:20,124,423,35.7,10,0,10,10,10
799468412F,2013-10-28 10:25,125,423,35.7,32.3,8.4,27,42,30
799468412F,2013-10-28 10:35,127,423,35.7,42,0,42,42,10
799468412F,2013-11-04 09:00,108,423,35.7,19,0,19,19,10
799468412F,2013-11-04 09:10,110,423,35.7,53,14.1,43,63,20
799468412F,2013-11-04 09:20,112,423,35.7,46.5,0.7,46,47,30
799468412F,2013-11-04 09:25,113,423,35.7,24,14.1,14,34,20
799468412F,2013-11-04 09:45,117,423,35.7,33,0,33,33,10
799468412F,2013-11-04 10:00,120,423,35.7,51,0,51,51,10
799468412F,2013-11-04 10:05,121,423,35.7,78.5,20.5,64,93,20
799468412F,2013-11-04 11:00,132,423,35.7,56,0,56,56,10
799468412F,2013-11-11 08:00,96,423,35.7,45,2.8,43,47,30
799468412F,2013-11-11 08:05,97,423,35.7,34.8,3.9,31,39,30
799468412F,2013-11-11 08:10,98,423,35.7,37.8,19.1,4,51,30
799468412F,2013-11-11 08:15,99,423,35.7,29,24,12,46,20
799468412F,2013-11-11 08:35,103,423,35.7,68.5,0.7,68,69,30
799468412F,2013-11-11 08:50,106,423,35.7,25,0,25,25,10
799468412F,2013-11-11 09:15,111,423,35.7,34,0,34,34,10
799468412F,2013-11-11 09:20,112,423,35.7,47,1.4,46,48,30
799468412F,2013-11-11 10:45,129,423,35.7,55,5.7,51,59,30
799468412F,2013-11-11 10:55,131,423,35.7,54,7.5,46,61,30
799468412F,2013-11-11 11:00,132,423,35.7,40,0,40,40,10
799468412F,2013-11-18 09:10,110,423,35.7,34,19.3,11,64,30
799468412F,2013-11-18 09:15,111,423,35.7,56.3,2.3,55,59,30
799468412F,2013-11-18 09:35,115,423,35.7,26,0,26,26,10
799468412F,2013-11-18 09:50,118,423,35.7,35.1,26.8,3,75,20
799468412F,2013-11-18 09:55,119,423,35.7,73,4.2,70,76,30
799468412F,2013-11-18 10:00,120,423,35.7,29,0,29,29,10
799468412F,2013-11-18 10:25,125,423,35.7,42,0,42,42,10
799468412F,2013-11-18 10:35,127,423,35.7,29,31.1,7,51,20
799468412F,2013-11-18 10:40,128,423,35.7,27.5,12,19,36,20
799468412F,2013-11-25 08:10,98,423,35.7,26.5,12,18,35,20
799468412F,2013-11-25 08:15,99,423,35.7,22,29.7,1,43,20
799468412F,2013-11-25 08:25,101,423,35.7,21,18.4,8,34,20
799468412F,2013-11-25 08:30,102,423,35.7,42,0,42,42,10
799468412F,2013-11-25 08:45,105,423,35.7,52.5,4.9,49,56,30
799468412F,2013-11-25 09:20,112,423,35.7,48,0,48,48,10
799468412F,2013-11-25 09:50,118,423,35.7,34,31.1,12,56,20
799468412F,2013-11-25 10:00,120,423,35.7,43.2,22.8,12,71,20
799468412F,2013-11-25 10:20,124,423,35.7,14,0,14,14,10
799468412F,2013-11-25 10:35,127,423,35.7,24,21.2,9,39,20
799468412F,2013-11-25 10:50,130,423,35.7,51.7,12.2,41,65,30
799468412F,2013-11-25 10:55,131,423,35.7,46.3,21.7,16,77,30
799468412F,2013-11-25 11:00,132,423,35.7,36,39.6,8,64,20
799468412F,2013-12-02 08:00,96,423,35.7,18,0,18,18,10
799468412F,2013-12-02 08:30,102,423,35.7,62,33.9,38,86,20
799468412F,2013-12-02 08:45,105,423,35.7,36.3,26.8,6,57,20
799468412F,2013-12-02 08:55,107,423,35.7,55,0,55,55,10
799468412F,2013-12-02 09:00,108,423,35.7,57,0,57,57,10
799468412F,2013-12-02 09:05,109,423,35.7,56,0,56,56,10
799468412F,2013-12-02 09:10,110,423,35.7,44,20,22,61,20
799468412F,2013-12-02 09:15,111,423,35.7,22,0,22,22,10
799468412F,2013-12-02 09:30,114,423,35.7,26.5,3.5,24,29,30
799468412F,2013-12-02 09:40,116,423,35.7,65,4.2,62,68,30
